avg_temperature,temp_std_dev,avg_humidity,humidity_std_dev,total_precipitation,dry_days_consecutive,farm,plot,delta_min,delta_max,delta,start_date,end_date,x,y,ndre,ndmi,psri,ndvi,ndre_derivative,ndmi_derivative,psri_derivative,ndvi_derivative,label,created_at
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,106,47,-0.004197117606278944,0,0.00043399408628941316,0,-0.0008394235212557888,0,0.00008679881725788263,0,Psilideo,2025-04-07T23:16:33.067464-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,65,21,-0.0041834318943064774,0.0008308163034892457,0,0,-0.0008366863788612955,0.00016616326069784915,0,0,Psilideo,2025-04-07T23:16:33.067465-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,64,31,-0.0033288481394355696,0.002947525791776484,-0.0016218883011254182,0.0022097615878775567,-0.0006657696278871139,0.0005895051583552968,-0.00032437766022508363,0.00044195231757551137,Psilideo,2025-04-07T23:16:33.067465-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,98,17,-0.0045606982249466466,0,0,0,-0.0009121396449893293,0,0,0,Psilideo,2025-04-07T23:16:33.067334-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,97,4,-0.0038741044957386617,0,-0.0026545053942141905,0.0020531701422582538,-0.0007748208991477324,0,-0.0005309010788428381,0.00041063402845165076,Psilideo,2025-04-07T23:16:33.067335-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,8,2,-0.005814286497191068,0,0.006078508784743475,-0.005678307118047843,-0.0011628572994382136,0,0.001215701756948695,-0.0011356614236095685,Psilideo,2025-04-07T23:16:33.067468-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,91,45,-0.004035347727856076,0,0,0.0010721132449030835,-0.0008070695455712152,0,0,0.0002144226489806167,Psilideo,2025-04-07T23:16:33.067461-03:00
24.96206896551724,1.348156798693849,76.24568965517241,9.162004723795908,93.79999999999998,3,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,94,10,-0.003999123580678665,0,0,0,-0.000799824716135733,0,0,0,Psilideo,2025-04-07T23:16:33.067469-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,96,2,-0.0035828736342172762,0,0,0,-0.0007165747268434552,0,0,0,Psilideo,2025-04-07T23:16:33.067347-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,43,55,-0.003575119889540068,0.004460666252790291,0,0,-0.0007150239779080136,0.0008921332505580582,0,0,Psilideo,2025-04-07T23:16:33.06735-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,74,54,-0.004223061850876508,0,0,0,-0.0008446123701753017,0,0,0,Psilideo,2025-04-07T23:16:33.067473-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,82,20,-0.0036526097744273844,0,0,0,-0.0007305219548854769,0,0,0,Psilideo,2025-04-07T23:16:33.067474-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,103,34,-0.003768569352207929,0,0,0,-0.0007537138704415858,0,0,0,Psilideo,2025-04-07T23:16:33.067475-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,79,42,-0.003744896129253772,0,-0.0016056560381958462,0.0028139386743406547,-0.0007489792258507544,0,-0.00032113120763916926,0.0005627877348681309,Psilideo,2025-04-07T23:16:33.067475-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,40,22,-0.0029509781912528954,0,-0.001560356160644094,0.00001857670700744496,-0.0005901956382505791,0,-0.0003120712321288188,0.0000037153414014889917,Psilideo,2025-04-07T23:16:33.067786-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,91,14,-0.003871631493374994,0,0,0,-0.0007743262986749988,0,0,0,Psilideo,2025-04-07T23:16:33.067352-03:00
